uf,ano,setor,quantidade,proporcao
MG,1998,Comércio de Varejo,27319,0.00041629152200882945
RJ,2019,Serviços Comerciais,27274,0.0004156058044316708
SC,2023,Consumo de Serviços,27269,0.00041552961358976427
RJ,2018,Serviços Comerciais,27244,0.0004151486593802317
MG,1989,Comércio de Varejo,27244,0.0004151486593802317
MG,1993,Comércio de Varejo,27228,0.0004149048486861308
PE,2019,Comércio de Varejo,27209,0.00041461532348688605
RS,1994,Comércio de Varejo,27037,0.0004119943585253019
GO,2018,Comércio de Varejo,27029,0.00041187245317825147
PA,2022,Comércio de Varejo,26918,0.00041018101648792677
SP,2012,Transportes,26764,0.000407834338557206
PR,2022,Transportes,26738,0.0004074381461792921
RS,2022,Consumo de Serviços,26650,0.0004060971873617374
PR,2021,Miscelânea,26637,0.00040589909117278046
CE,2024,Serviços Comerciais,26486,0.0004035981277472037
SC,2021,Serviços Comerciais,26361,0.00040169335669954073
RS,2024,Serviços de Saúde,26330,0.0004012209734797203
MG,2025,Serviços de Saúde,26326,0.0004011600208061951
SC,2018,Comércio de Varejo,26303,0.0004008095429334251
MG,2017,Serviços de Saúde,26236,0.0003997885856518778
PE,2012,Serviços Comerciais,26108,0.0003978381000990709
PE,2016,Serviços Comerciais,26066,0.00039719809702705623
CE,2013,Comércio de Varejo,26015,0.00039642095043960975
RS,2021,Consumo de Serviços,26007,0.0003962990450925593
MA,2020,Serviços Comerciais,26006,0.000396283806924178
PR,2025,Transportes,25990,0.00039603999623007716
RS,2018,Serviços Industriais,25987,0.00039599428172493325
PR,2023,Serviços de Saúde,25949,0.0003954152313264437
RJ,2020,Industrias de Processamento,25941,0.0003952933259793933
RJ,2019,Transportes,25886,0.0003944552267184216
BA,2025,Comércio de Varejo,25880,0.00039436379770813377
MA,2012,Serviços Comerciais,25843,0.00039379998547802553
RJ,2016,Serviços Industriais,25807,0.0003932514114162986
MG,2016,Miscelânea,25799,0.0003931295060692482
RS,1995,Comércio de Varejo,25791,0.00039300760072219775
PR,2020,Transportes,25677,0.00039127044952672914
PA,2016,Serviços Comerciais,25664,0.0003910723533377722
RS,1990,Comércio de Varejo,25646,0.00039079806630690873
PE,2018,Comércio de Varejo,25606,0.0003901885395716566
PR,2024,Miscelânea,25581,0.000389807585362124
SP,2011,Transportes,25517,0.0003888323425857206
PA,2012,Serviços Comerciais,25493,0.00038846662654456934
CE,2018,Comércio de Varejo,25475,0.00038819233951370587
RJ,2015,Serviços Industriais,25368,0.0003865618554969064
PR,2025,Comércio de Varejo,25329,0.00038596756693003555
PE,2023,Comércio de Varejo,25305,0.00038560185088888426
SP,2010,Serviços de Saúde,25288,0.0003853428020264021
MG,2001,Comércio de Varejo,25245,0.00038468756078600605
MG,2000,Comércio de Varejo,25214,0.00038421517756618564
MG,1986,Serviços Comerciais,25119,0.0003827675515699618
RJ,2017,Serviços Industriais,25112,0.0003826608843912927
SC,2020,Serviços Industriais,25061,0.00038188373780384625
CE,2015,Comércio de Varejo,25047,0.000381670403446508
PE,2024,Comércio de Varejo,25036,0.00038150278359431366
RS,1992,Comércio de Varejo,25036,0.00038150278359431366
SP,1991,Miscelânea,24991,0.000380817066017155
MA,2024,Serviços Comerciais,24985,0.0003807256370068672
RS,2021,Miscelânea,24976,0.00038058849349143544
MG,2015,Miscelânea,24971,0.0003805123026495289
MG,1986,Comércio de Varejo,24967,0.0003804513499760037
GO,2013,Comércio de Varejo,24951,0.00038020753928190285
MG,2025,Miscelânea,24846,0.000378607531601866
SC,2022,Consumo de Serviços,24833,0.00037840943541290903
SP,1980,Comércio de Varejo,24813,0.00037810467204528296
CE,2014,Comércio de Varejo,24790,0.000377754194172513
RJ,2017,Consumo de Serviços,24758,0.00037726657278431126
RJ,2014,Miscelânea,24660,0.0003757732322829435
SP,1981,Comércio de Varejo,24649,0.0003756056124307492
RJ,2016,Serviços de Saúde,24572,0.0003744322734653888
RJ,2025,Miscelânea,24555,0.0003741732246029067
RS,2021,Serviços Comerciais,24510,0.00037348750702574803
MG,2017,Industrias de Processamento,24376,0.00037144559246265335
RJ,2025,Serviços de Saúde,24308,0.0003704093970127247
CE,2017,Comércio de Varejo,24271,0.0003698455847826165
RS,2023,Serviços de Saúde,24228,0.0003691903435422204
PR,2023,Miscelânea,24212,0.00036894653284811956
PR,2022,Serviços de Saúde,24207,0.00036887034200621305
SC,2008,Serviços Comerciais,24199,0.0003687484366591626
PR,2022,Miscelânea,24196,0.0003687027221540187
MG,2017,Serviços Comerciais,24175,0.00036838272061801133
SC,2017,Comércio de Varejo,24173,0.0003683522442812487
GO,2017,Comércio de Varejo,24154,0.00036806271908200396
PA,2024,Comércio de Varejo,24154,0.00036806271908200396
PR,2020,Miscelânea,24111,0.0003674074778416079
RJ,2019,Industrias de Processamento,24074,0.00036684366561149967
PA,2023,Comércio de Varejo,24048,0.00036644747323358583
MG,2002,Comércio de Varejo,23978,0.0003653808014468946
BA,2021,Miscelânea,23958,0.0003650760380792685
RS,1997,Comércio de Varejo,23911,0.00036435984416534724
SP,2024,Serviços de Tecnologia,23877,0.0003638417464403829
GO,2008,Serviços Comerciais,23852,0.00036346079223085033
CE,2020,Serviços Comerciais,23763,0.0003621045952449143
RJ,2015,Serviços de Saúde,23668,0.0003606569692486905
PR,2020,Consumo de Serviços,23638,0.00036019982419725137
MG,1992,Comércio de Varejo,23600,0.00035962077379876183
RS,2023,Transportes,23580,0.00035931601043113576
SC,2004,Serviços Comerciais,23538,0.00035867600735912106
SC,2021,Consumo de Serviços,23468,0.0003576093355724298
PR,2025,Serviços Comerciais,23460,0.0003574874302253794
PE,2015,Comércio de Varejo,23433,0.0003570759996790842
GO,2014,Comércio de Varejo,23432,0.0003570607615107029
PE,2013,Comércio de Varejo,23401,0.0003565883782908825
MG,2014,Miscelânea,23373,0.000356161709576206
PR,2017,Serviços Industriais,23328,0.0003554759919990473
PR,2019,Serviços Comerciais,23326,0.0003554455156622847
PE,2017,Comércio de Varejo,23288,0.00035486646526379517
RJ,2014,Serviços Industriais,23250,0.00035428741486530563
RS,2022,Serviços de Saúde,23195,0.00035344931560433394
RJ,2013,Miscelânea,23131,0.0003524740728279305
PE,2014,Comércio de Varejo,23125,0.0003523826438176427
CE,2016,Comércio de Varejo,23122,0.0003523369293124988
SP,1990,Miscelânea,23097,0.0003519559751029662
SP,1979,Comércio de Varejo,23074,0.0003516054972301962
MG,2012,Serviços Industriais,23064,0.00035145311554638317
PR,2025,Serviços Industriais,23037,0.000351041685000088
RS,2021,Serviços de Saúde,23026,0.0003508740651478937
MG,1988,Comércio de Varejo,23017,0.00035073692163246195
CE,2012,Serviços Comerciais,22991,0.00035034072925454806
SP,1990,Industrias de Processamento,22966,0.00034995977504501547
SC,2023,Transportes,22944,0.0003496245353406268
RS,2017,Serviços Industriais,22894,0.0003488626269215616
CE,2012,Comércio de Varejo,22804,0.0003474911917672443
RJ,2017,Serviços Comerciais,22765,0.00034689690320037345
SC,2019,Serviços Industriais,22750,0.0003466683306746539
MG,2016,Industrias de Processamento,22722,0.0003462416619599774
PR,2021,Transportes,22712,0.00034608928027616436
RS,2024,Miscelânea,22648,0.00034511403749976094
PR,2019,Consumo de Serviços,22612,0.000344565463438034
RS,2020,Miscelânea,22553,0.0003436664115035371
SP,2021,Serviços Públicos,22552,0.0003436511733351558
PR,2015,Serviços Industriais,22548,0.0003435902206616306
MG,2015,Serviços Comerciais,22535,0.0003433921244726737
GO,2015,Comércio de Varejo,22531,0.00034333117179914847
RJ,2024,Industrias de Processamento,22526,0.00034325498095724195
MG,2016,Serviços de Saúde,22468,0.00034237116719112635
PA,2019,Comércio de Varejo,22421,0.0003416549732772051
PR,2021,Serviços de Saúde,22397,0.0003412892572360538
GO,2004,Serviços Comerciais,22389,0.00034116735188900336
PR,2016,Serviços Industriais,22356,0.00034066449233242035
RJ,2014,Serviços Comerciais,22310,0.0003399635365868804
MA,2016,Serviços Comerciais,22305,0.00033988734574497386
RJ,2025,Consumo de Serviços,22293,0.0003397044877243982
MT,2024,Serviços Comerciais,22271,0.00033936924802000954
SC,2024,Miscelânea,22207,0.0003383940052436061
SP,1978,Comércio de Varejo,22189,0.00033811971821274265
MG,2014,Serviços Comerciais,22151,0.0003375406678142531
PR,2025,Consumo de Serviços,22092,0.0003366416158797562
MG,2013,Miscelânea,22086,0.0003365501868694684
PR,2014,Serviços Industriais,22025,0.0003356206585982089
SP,2009,Miscelânea,21993,0.0003351330372100072
PR,2021,Industrias de Processamento,21987,0.0003350416081997194
RS,1989,Comércio de Varejo,21983,0.00033498065552619417
MG,2005,Comércio de Varejo,21981,0.00033495017918943156
RJ,2023,Industrias de Processamento,21933,0.000334218747107129
GO,2012,Comércio de Varejo,21894,0.00033362445854025815
RS,2025,Comércio de Varejo,21885,0.0003334873150248264
MG,2008,Comércio de Varejo,21883,0.0003334568386880638
RS,2014,Serviços Industriais,21879,0.0003333958860145386
RS,2015,Serviços Industriais,21857,0.0003330606463101499
GO,2016,Comércio de Varejo,21843,0.00033284731195281167
MG,2011,Serviços Comerciais,21833,0.00033269493026899863
MG,2015,Serviços de Saúde,21809,0.00033232921422784734
RJ,2013,Serviços Industriais,21786,0.00033197873635507736
MG,2015,Industrias de Processamento,21775,0.000331811116502883
BA,2024,Transportes,21758,0.00033155206764040086
RJ,2015,Serviços Comerciais,21709,0.000330805397389717
MA,2008,Serviços Comerciais,21622,0.0003294796767405436
RJ,2016,Consumo de Serviços,21616,0.00032938824773025575
RJ,2022,Industrias de Processamento,21605,0.0003292206278780614
MG,2003,Comércio de Varejo,21576,0.0003287787209950036
SP,1989,Miscelânea,21550,0.0003283825286170897
SC,2016,Comércio de Varejo,21549,0.0003283672904487084
RS,1996,Comércio de Varejo,21543,0.0003282758614384206
MG,2006,Comércio de Varejo,21542,0.0003282606232700393
MG,2018,Transportes,21539,0.0003282149087648954
GO,2024,Serviços Industriais,21519,0.00032791014539726936
SP,2021,Consumo Duráveis,21508,0.000327742525545075
RS,2013,Serviços Industriais,21485,0.00032739204767230504
RS,2016,Serviços Industriais,21474,0.0003272244278201107
SP,2022,Serviços Públicos,21469,0.0003271482369782042
RS,1999,Comércio de Varejo,21429,0.00032653871024295204
SP,2024,Serviços Públicos,21428,0.00032652347207457074
RS,2022,Miscelânea,21414,0.0003263101377172325
PE,2011,Comércio de Varejo,21397,0.0003260510888547503
RJ,2018,Industrias de Processamento,21375,0.00032571584915036165
PE,2012,Comércio de Varejo,21357,0.0003254415621194982
BA,2024,Consumo de Serviços,21333,0.0003250758460783469
SP,2024,Financeiro,21315,0.00032480155904748343
MG,2013,Serviços Comerciais,21294,0.00032448155751147606
PA,2017,Comércio de Varejo,21286,0.00032435965216442563
CE,2016,Serviços Comerciais,21281,0.0003242834613225191
SP,1992,Miscelânea,21265,0.00032403965062841825
ES,2021,Comércio de Varejo,21259,0.00032394822161813043
RS,2023,Miscelânea,21230,0.00032350631473507263
RS,2022,Transportes,21229,0.0003234910765666913
MG,2017,Consumo de Serviços,21227,0.0003234606002299287
SP,1993,Miscelânea,21214,0.00032326250404097177
RJ,2009,Comércio de Varejo,21173,0.0003226377391373383
SP,1975,Serviços Comerciais,21141,0.0003221501177491366
SC,2024,Serviços de Saúde,21092,0.00032140344749845273
RS,1986,Serviços Comerciais,21089,0.0003213577329933088
SP,2010,Consumo de Serviços,21077,0.0003211748749727332
SP,1977,Comércio de Varejo,21062,0.00032094630244701363
MG,1987,Comércio de Varejo,21053,0.0003208091589315819
SC,2024,Industrias de Processamento,21035,0.00032053487190071843
PE,2016,Comércio de Varejo,21016,0.0003202453467014737
RS,1998,Comércio de Varejo,21013,0.0003201996321963298
GO,2011,Comércio de Varejo,20977,0.0003196510581346029
PR,2013,Serviços Industriais,20972,0.00031957486729269636
ES,2024,Serviços Comerciais,20949,0.0003192243894199264
RS,2009,Comércio de Varejo,20946,0.00031917867491478247
CE,2011,Comércio de Varejo,20904,0.0003185386718427677
SC,2025,Transportes,20862,0.00031789866877075297
RS,2025,Serviços Industriais,20861,0.00031788343060237166
RS,2001,Comércio de Varejo,20830,0.00031741104738255125
RS,2021,Industrias de Processamento,20823,0.00031730438020388213
SC,2023,Miscelânea,20775,0.00031657294812157956
RS,1986,Comércio de Varejo,20766,0.0003164358046061478
RJ,2017,Industrias de Processamento,20763,0.0003163900901010039
PR,2019,Miscelânea,20732,0.0003159177068811835
MG,2004,Comércio de Varejo,20679,0.0003151100839569744
BA,2022,Miscelânea,20654,0.0003147291297474418
SC,2021,Miscelânea,20626,0.0003143024610327653
SC,2021,Industrias de Processamento,20614,0.0003141196030121897
MG,2014,Industrias de Processamento,20600,0.00031390626865485143
MG,2007,Comércio de Varejo,20582,0.00031363198162398797
MA,2021,Comércio de Varejo,20570,0.0003134491236034123
PE,2010,Comércio de Varejo,20482,0.00031210816478585766
PE,2004,Serviços Comerciais,20460,0.000311772925081469
PE,2008,Serviços Comerciais,20440,0.0003114681617138429
MG,2014,Serviços de Saúde,20368,0.00031037101359038905
RJ,2016,Industrias de Processamento,20348,0.000310066250222763
RJ,2010,Serviços Comerciais,20347,0.0003100510120543817
PR,2009,Comércio de Varejo,20280,0.00030903005477283434
BA,2022,Serviços Comerciais,20249,0.00030855767155301393
RS,2019,Serviços de Saúde,20229,0.00030825290818538786
SP,2010,Transportes,20202,0.00030784147763909266
PR,2024,Industrias de Processamento,20193,0.00030770433412366093
SP,2023,Serviços Públicos,20193,0.00030770433412366093
PR,2018,Serviços Comerciais,20191,0.0003076738577868983
SC,2015,Comércio de Varejo,20177,0.00030746052342956007
RJ,2025,Serviços Comerciais,20169,0.00030733861808250964
GO,2010,Comércio de Varejo,20143,0.00030694242570459575
BA,2021,Serviços Industriais,20134,0.000306805282189164
PA,2013,Comércio de Varejo,20134,0.000306805282189164
GO,2024,Transportes,20125,0.0003066681386737323
RS,2000,Comércio de Varejo,20118,0.00030656147149506316
SC,2025,Serviços Comerciais,20079,0.0003059671829281923
PR,2022,Industrias de Processamento,20044,0.0003054338470348467
MA,2004,Serviços Comerciais,20042,0.0003054033706980841
MG,1987,Serviços Comerciais,19979,0.000304443366090062
PR,1997,Comércio de Varejo,19962,0.00030418431722757986
RS,2025,Transportes,19934,0.00030375764851290336
GO,2024,Consumo de Serviços,19929,0.00030368145767099684
BA,2023,Consumo de Serviços,19905,0.00030331574162984555
PR,2019,Serviços de Saúde,19880,0.00030293478742031296
BA,2023,Serviços Comerciais,19805,0.0003017919247917152
MG,2013,Serviços de Saúde,19716,0.0003004357278057792
RJ,2012,Miscelânea,19666,0.000299673819386714
ES,2020,Serviços Comerciais,19651,0.00029944524686099445
RJ,2013,Serviços Comerciais,19651,0.00029944524686099445
RS,2008,Comércio de Varejo,19625,0.00029904905448308055
PA,2016,Comércio de Varejo,19605,0.0002987442911154545
RJ,2015,Consumo de Serviços,19590,0.00029851571858973493
SC,2025,Serviços Industriais,19583,0.0002984090514110658
GO,2023,Serviços Industriais,19579,0.0002983480987375406
RS,2020,Consumo de Serviços,19575,0.0002982871460640154
RJ,2014,Serviços de Saúde,19566,0.00029815000254858364
RS,2004,Comércio de Varejo,19562,0.00029808904987505843
ES,2020,Comércio de Varejo,19515,0.00029737285596113716
MG,2013,Industrias de Processamento,19514,0.00029735761779275586
SP,2009,Serviços Industriais,19509,0.00029728142695084934
RJ,2011,Miscelânea,19509,0.00029728142695084934
SC,2023,Serviços de Saúde,19471,0.00029670237655235986
PA,2008,Serviços Comerciais,19466,0.00029662618571045334
SC,2022,Miscelânea,19466,0.00029662618571045334
SC,2013,Comércio de Varejo,19463,0.00029658047120530943
SP,2022,Serviços de Tecnologia,19459,0.0002965195185317842
PA,2015,Comércio de Varejo,19433,0.0002961233261538703
SC,2014,Comércio de Varejo,19424,0.0002959861826384386
BA,2022,Consumo de Serviços,19414,0.00029583380095462555
SC,2022,Industrias de Processamento,19403,0.0002956661811024312
SC,2022,Transportes,19364,0.0002950718925355604
RS,2005,Comércio de Varejo,19362,0.00029504141619879777
MG,2011,Serviços Industriais,19336,0.0002946452238208839
PA,2014,Comércio de Varejo,19285,0.0002938680772334374
MT,2020,Serviços Comerciais,19264,0.00029354807569743
SP,2021,Serviços de Tecnologia,19255,0.0002934109321819983
PA,2012,Comércio de Varejo,19213,0.00029277092910998353
PR,2023,Industrias de Processamento,19175,0.000292191878711494
GO,2022,Serviços Comerciais,19174,0.0002921766405431127
RJ,2012,Serviços Industriais,19172,0.0002921461642063501
RS,2020,Serviços de Saúde,19158,0.00029193282984901184
PA,2018,Comércio de Varejo,19142,0.000291689019154911
RJ,2015,Industrias de Processamento,19140,0.00029165854281814837
RS,1988,Comércio de Varejo,19138,0.00029162806648138577
BA,2020,Miscelânea,19135,0.00029158235197624185
GO,2023,Serviços Comerciais,19112,0.00029123187410347187
RS,2002,Comércio de Varejo,19099,0.0002910337779145149
BA,2024,Serviços Industriais,19098,0.0002910185397461336
SP,2022,Consumo Duráveis,19077,0.00029069853821012625
BA,2022,Serviços Industriais,19066,0.0002905309183579319
SP,1994,Miscelânea,19052,0.00029031758400059366
PR,2020,Serviços de Saúde,19022,0.00028986043894915455
RS,2012,Serviços Industriais,19017,0.00028978424810724803
BA,2021,Consumo de Serviços,19007,0.000289631866423435
SP,2019,Serviços Públicos,18870,0.00028754423735519646
RJ,2011,Serviços Industriais,18866,0.00028748328468167125
RJ,2011,Serviços Comerciais,18857,0.0002873461411662395
RS,2019,Consumo de Serviços,18831,0.0002869499487883256
RS,2007,Comércio de Varejo,18829,0.000286919472451563
SC,2025,Comércio de Varejo,18821,0.0002867975671045126
